#EXPORTTYPE:DATA ALL
#FILE:CF-A_1000-ash.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ASCII
#IDENTITY:CF-A_1000-ash
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:TG
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:
#DATE/TIME:08.10.2024 15:04
#CORR. FILE:blanc_1000_air.ngb-bs3
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:---
#LABORATORY:IJL
#OPERATOR:TS
#REMARK:
#SAMPLE:CF-A_1000-ash
#SAMPLE MASS /mg:4.28
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:37›C/15,0(K/min)/1000›C/00:00/1000›C/
#SEGMENT:S1-2/2
#SEG. 1:37›C/15,0(K/min)/1000›C
#SEG. 2:1000›C/00:30/1000›C

##Temp./›C;Time/min;Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Segment
  82.81000; 4.61000;101.51869;50.00000;40.00000;1
  82.98200; 4.62000;101.54206;50.00000;40.00000;1
  83.17500; 4.63000;101.54206;50.00000;40.00000;1
  83.35900; 4.64000;101.54206;50.00000;40.00000;1
  83.55300; 4.65000;101.51869;50.00000;40.00000;1
  83.73200; 4.66000;101.51869;50.00000;40.00000;1
  83.91800; 4.67000;101.51869;50.00000;40.00000;1
  84.10500; 4.68000;101.47196;50.00000;40.00000;1
  84.28800; 4.69000;101.47196;50.00000;40.00000;1
  84.46700; 4.70000;101.47196;50.00000;40.00000;1
  84.65400; 4.71000;101.51869;50.00000;40.00000;1
  84.84200; 4.72000;101.51869;50.00000;40.00000;1
  85.02800; 4.73000;101.51869;50.00000;40.00000;1
  85.21700; 4.74000;101.51869;50.00000;40.00000;1
  85.40300; 4.75000;101.54206;50.00000;40.00000;1
  85.59400; 4.76000;101.54206;50.00000;40.00000;1
  85.77000; 4.77000;101.49533;50.00000;40.00000;1
  85.95500; 4.78000;101.49533;50.00000;40.00000;1
  86.14800; 4.79000;101.49533;50.00000;40.00000;1
  86.32700; 4.80000;101.51869;50.00000;40.00000;1
  86.51200; 4.81000;101.51869;50.00000;40.00000;1
  86.70200; 4.82000;101.51869;50.00000;40.00000;1
  86.89100; 4.83000;101.51869;50.00000;40.00000;1
  87.08400; 4.84000;101.51869;50.00000;40.00000;1
  87.26700; 4.85000;101.49533;50.00000;40.00000;1
  87.45900; 4.86000;101.49533;50.00000;40.00000;1
  87.63300; 4.87000;101.49533;50.00000;40.00000;1
  87.83500; 4.88000;101.51869;50.00000;40.00000;1
  88.02100; 4.89000;101.51869;50.00000;40.00000;1
  88.21300; 4.90000;101.51869;50.00000;40.00000;1
  88.39000; 4.91000;101.51869;50.00000;40.00000;1
  88.58500; 4.92000;101.47196;50.00000;40.00000;1
  88.77800; 4.93000;101.47196;50.00000;40.00000;1
  88.95900; 4.94000;101.47196;50.00000;40.00000;1
  89.15300; 4.95000;101.47196;50.00000;40.00000;1
  89.33100; 4.96000;101.44860;50.00000;40.00000;1
  89.52000; 4.97000;101.44860;50.00000;40.00000;1
  89.71900; 4.98000;101.44860;50.00000;40.00000;1
  89.92000; 4.99000;101.44860;50.00000;40.00000;1
  90.09400; 5.00000;101.44860;50.00000;40.00000;1
  90.29200; 5.01000;101.44860;50.00000;40.00000;1
  90.47500; 5.02000;101.44860;50.00000;40.00000;1
  90.67200; 5.03000;101.44860;50.00000;40.00000;1
  90.84800; 5.04000;101.44860;50.00000;40.00000;1
  91.03700; 5.05000;101.42523;50.00000;40.00000;1
  91.24100; 5.06000;101.42523;50.00000;40.00000;1
  91.41600; 5.07000;101.42523;50.00000;40.00000;1
  91.60900; 5.08000;101.42523;50.00000;40.00000;1
  91.79400; 5.09000;101.44860;50.00000;40.00000;1
  91.98500; 5.10000;101.42523;50.00000;40.00000;1
  92.17100; 5.11000;101.42523;50.00000;40.00000;1
  92.35900; 5.12000;101.42523;50.00000;40.00000;1
  92.55600; 5.13000;101.44860;50.00000;40.00000;1
  92.74300; 5.14000;101.44860;50.00000;40.00000;1
  92.93300; 5.15000;101.44860;50.00000;40.00000;1
  93.12600; 5.16000;101.44860;50.00000;40.00000;1
  93.31700; 5.17000;101.42523;50.00000;40.00000;1
  93.50200; 5.18000;101.42523;50.00000;40.00000;1
  93.70300; 5.19000;101.42523;50.00000;40.00000;1
  93.89700; 5.20000;101.42523;50.00000;40.00000;1
  94.08200; 5.21000;101.42523;50.00000;40.00000;1
  94.27400; 5.22000;101.40187;50.00000;40.00000;1
  94.47100; 5.23000;101.40187;50.00000;40.00000;1
  94.65100; 5.24000;101.40187;50.00000;40.00000;1
  94.84600; 5.25000;101.40187;50.00000;40.00000;1
  95.05100; 5.26000;101.40187;50.00000;40.00000;1
  95.22500; 5.27000;101.37850;50.00000;40.00000;1
  95.42800; 5.28000;101.37850;50.00000;40.00000;1
  95.60800; 5.29000;101.37850;50.00000;40.00000;1
  95.80700; 5.30000;101.35514;50.00000;40.00000;1
  95.99800; 5.31000;101.37850;50.00000;40.00000;1
  96.18600; 5.32000;101.37850;50.00000;40.00000;1
  96.36800; 5.33000;101.37850;50.00000;40.00000;1
  96.56000; 5.34000;101.37850;50.00000;40.00000;1
  96.74800; 5.35000;101.33178;50.00000;40.00000;1
  96.94000; 5.36000;101.33178;50.00000;40.00000;1
  97.12900; 5.37000;101.33178;50.00000;40.00000;1
  97.33100; 5.38000;101.33178;50.00000;40.00000;1
  97.52500; 5.39000;101.35514;50.00000;40.00000;1
  97.71800; 5.40000;101.35514;50.00000;40.00000;1
  97.90700; 5.41000;101.35514;50.00000;40.00000;1
  98.08800; 5.42000;101.35514;50.00000;40.00000;1
  98.28400; 5.43000;101.35514;50.00000;40.00000;1
  98.48500; 5.44000;101.35514;50.00000;40.00000;1
  98.67000; 5.45000;101.35514;50.00000;40.00000;1
  98.85000; 5.46000;101.37850;50.00000;40.00000;1
  99.05500; 5.47000;101.33178;50.00000;40.00000;1
  99.24200; 5.48000;101.33178;50.00000;40.00000;1
  99.43800; 5.49000;101.33178;50.00000;40.00000;1
  99.61900; 5.50000;101.33178;50.00000;40.00000;1
  99.81800; 5.51000;101.33178;50.00000;40.00000;1
 100.01700; 5.52000;101.33178;50.00000;40.00000;1
 100.20600; 5.53000;101.37850;50.00000;40.00000;1
 100.39500; 5.54000;101.37850;50.00000;40.00000;1
 100.57800; 5.55000;101.37850;50.00000;40.00000;1
 100.77100; 5.56000;101.37850;50.00000;40.00000;1
 100.96400; 5.57000;101.37850;50.00000;40.00000;1
 101.16000; 5.58000;101.37850;50.00000;40.00000;1
 101.35500; 5.59000;101.37850;50.00000;40.00000;1
 101.54300; 5.60000;101.33178;50.00000;40.00000;1
 101.73500; 5.61000;101.33178;50.00000;40.00000;1
 101.92800; 5.62000;101.33178;50.00000;40.00000;1
 102.12300; 5.63000;101.33178;50.00000;40.00000;1
 102.30700; 5.64000;101.33178;50.00000;40.00000;1
 102.50200; 5.65000;101.37850;50.00000;40.00000;1
 102.69700; 5.66000;101.37850;50.00000;40.00000;1
 102.87700; 5.67000;101.37850;50.00000;40.00000;1
 103.08000; 5.68000;101.37850;50.00000;40.00000;1
 103.26500; 5.69000;101.37850;50.00000;40.00000;1
 103.45100; 5.70000;101.33178;50.00000;40.00000;1
 103.65200; 5.71000;101.33178;50.00000;40.00000;1
 103.83800; 5.72000;101.33178;50.00000;40.00000;1
 104.03200; 5.73000;101.33178;50.00000;40.00000;1
 104.21600; 5.74000;101.33178;50.00000;40.00000;1
 104.41200; 5.75000;101.33178;50.00000;40.00000;1
 104.59900; 5.76000;101.33178;50.00000;40.00000;1
 104.79200; 5.77000;101.33178;50.00000;40.00000;1
 104.97300; 5.78000;101.33178;50.00000;40.00000;1
 105.17600; 5.79000;101.28505;50.00000;40.00000;1
 105.37200; 5.80000;101.28505;50.00000;40.00000;1
 105.55800; 5.81000;101.28505;50.00000;40.00000;1
 105.75700; 5.82000;101.28505;50.00000;40.00000;1
 105.94800; 5.83000;101.28505;50.00000;40.00000;1
 106.13300; 5.84000;101.26168;50.00000;40.00000;1
 106.32500; 5.85000;101.26168;50.00000;40.00000;1
 106.52400; 5.86000;101.26168;50.00000;40.00000;1
 106.70300; 5.87000;101.26168;50.00000;40.00000;1
 106.89400; 5.88000;101.26168;50.00000;40.00000;1
 107.09600; 5.89000;101.26168;50.00000;40.00000;1
 107.28900; 5.90000;101.23832;50.00000;40.00000;1
 107.46800; 5.91000;101.23832;50.00000;40.00000;1
 107.66200; 5.92000;101.23832;50.00000;40.00000;1
 107.85300; 5.93000;101.23832;50.00000;40.00000;1
 108.04700; 5.94000;101.23832;50.00000;40.00000;1
 108.24300; 5.95000;101.28505;50.00000;40.00000;1
 108.42200; 5.96000;101.28505;50.00000;40.00000;1
 108.61700; 5.97000;101.28505;50.00000;40.00000;1
 108.80600; 5.98000;101.28505;50.00000;40.00000;1
 109.00900; 5.99000;101.26168;50.00000;40.00000;1
 109.18400; 6.00000;101.26168;50.00000;40.00000;1
 109.38400; 6.01000;101.26168;50.00000;40.00000;1
 109.57400; 6.02000;101.26168;50.00000;40.00000;1
 109.75600; 6.03000;101.26168;50.00000;40.00000;1
 109.94700; 6.04000;101.26168;50.00000;40.00000;1
 110.13600; 6.05000;101.26168;50.00000;40.00000;1
 110.32100; 6.06000;101.26168;50.00000;40.00000;1
 110.51100; 6.07000;101.26168;50.00000;40.00000;1
 110.71600; 6.08000;101.26168;50.00000;40.00000;1
 110.89700; 6.09000;101.26168;50.00000;40.00000;1
 111.09300; 6.10000;101.26168;50.00000;40.00000;1
 111.27900; 6.11000;101.26168;50.00000;40.00000;1
 111.48700; 6.12000;101.26168;50.00000;40.00000;1
 111.66200; 6.13000;101.26168;50.00000;40.00000;1
 111.87100; 6.14000;101.26168;50.00000;40.00000;1
 112.05400; 6.15000;101.26168;50.00000;40.00000;1
 112.25300; 6.16000;101.26168;50.00000;40.00000;1
 112.41400; 6.17000;101.26168;50.00000;40.00000;1
 112.62200; 6.18000;101.23832;50.00000;40.00000;1
 112.82200; 6.19000;101.23832;50.00000;40.00000;1
 113.00400; 6.20000;101.23832;50.00000;40.00000;1
 113.19800; 6.21000;101.23832;50.00000;40.00000;1
 113.39100; 6.22000;101.23832;50.00000;40.00000;1
 113.57700; 6.23000;101.23832;50.00000;40.00000;1
 113.75200; 6.24000;101.23832;50.00000;40.00000;1
 113.95300; 6.25000;101.23832;50.00000;40.00000;1
 114.14900; 6.26000;101.23832;50.00000;40.00000;1
 114.33200; 6.27000;101.23832;50.00000;40.00000;1
 114.52700; 6.28000;101.23832;50.00000;40.00000;1
 114.72200; 6.29000;101.23832;50.00000;40.00000;1
 114.90600; 6.30000;101.23832;50.00000;40.00000;1
 115.09700; 6.31000;101.23832;50.00000;40.00000;1
 115.29000; 6.32000;101.21495;50.00000;40.00000;1
 115.47900; 6.33000;101.21495;50.00000;40.00000;1
 115.67600; 6.34000;101.21495;50.00000;40.00000;1
 115.85700; 6.35000;101.21495;50.00000;40.00000;1
 116.05000; 6.36000;101.21495;50.00000;40.00000;1
 116.24400; 6.37000;101.21495;50.00000;40.00000;1
 116.43600; 6.38000;101.21495;50.00000;40.00000;1
 116.63000; 6.39000;101.21495;50.00000;40.00000;1
 116.81500; 6.40000;101.21495;50.00000;40.00000;1
 117.00800; 6.41000;101.21495;50.00000;40.00000;1
 117.19000; 6.42000;101.26168;50.00000;40.00000;1
 117.38700; 6.43000;101.23832;50.00000;40.00000;1
 117.57500; 6.44000;101.23832;50.00000;40.00000;1
 117.77100; 6.45000;101.23832;50.00000;40.00000;1
 117.96000; 6.46000;101.23832;50.00000;40.00000;1
 118.15300; 6.47000;101.23832;50.00000;40.00000;1
 118.33900; 6.48000;101.23832;50.00000;40.00000;1
 118.54000; 6.49000;101.23832;50.00000;40.00000;1
 118.72100; 6.50000;101.23832;50.00000;40.00000;1
 118.91200; 6.51000;101.23832;50.00000;40.00000;1
 119.09600; 6.52000;101.23832;50.00000;40.00000;1
 119.28500; 6.53000;101.23832;50.00000;40.00000;1
 119.48200; 6.54000;101.23832;50.00000;40.00000;1
 119.67200; 6.55000;101.23832;50.00000;40.00000;1
 119.86900; 6.56000;101.23832;50.00000;40.00000;1
 120.06000; 6.57000;101.23832;50.00000;40.00000;1
 120.25100; 6.58000;101.23832;50.00000;40.00000;1
 120.42800; 6.59000;101.23832;50.00000;40.00000;1
 120.62800; 6.60000;101.23832;50.00000;40.00000;1
 120.81400; 6.61000;101.23832;50.00000;40.00000;1
 121.02000; 6.62000;101.21495;50.00000;40.00000;1
 121.18900; 6.63000;101.26168;50.00000;40.00000;1
 121.38900; 6.64000;101.26168;50.00000;40.00000;1
 121.58200; 6.65000;101.26168;50.00000;40.00000;1
 121.78300; 6.66000;101.26168;50.00000;40.00000;1
 121.97400; 6.67000;101.26168;50.00000;40.00000;1
 122.15100; 6.68000;101.26168;50.00000;40.00000;1
 122.33600; 6.69000;101.26168;50.00000;40.00000;1
 122.53000; 6.70000;101.26168;50.00000;40.00000;1
 122.73100; 6.71000;101.26168;50.00000;40.00000;1
 122.91000; 6.72000;101.26168;50.00000;40.00000;1
 123.10300; 6.73000;101.26168;50.00000;40.00000;1
 123.29700; 6.74000;101.26168;50.00000;40.00000;1
 123.48700; 6.75000;101.26168;50.00000;40.00000;1
 123.67000; 6.76000;101.26168;50.00000;40.00000;1
 123.86600; 6.77000;101.26168;50.00000;40.00000;1
 124.05700; 6.78000;101.26168;50.00000;40.00000;1
 124.24400; 6.79000;101.26168;50.00000;40.00000;1
 124.43500; 6.80000;101.26168;50.00000;40.00000;1
 124.63500; 6.81000;101.26168;50.00000;40.00000;1
 124.81300; 6.82000;101.26168;50.00000;40.00000;1
 125.01400; 6.83000;101.26168;50.00000;40.00000;1
 125.20000; 6.84000;101.26168;50.00000;40.00000;1
 125.38900; 6.85000;101.26168;50.00000;40.00000;1
 125.58100; 6.86000;101.26168;50.00000;40.00000;1
 125.77100; 6.87000;101.26168;50.00000;40.00000;1
 125.96100; 6.88000;101.23832;50.00000;40.00000;1
 126.15300; 6.89000;101.23832;50.00000;40.00000;1
 126.33400; 6.90000;101.23832;50.00000;40.00000;1
 126.53900; 6.91000;101.23832;50.00000;40.00000;1
 126.72100; 6.92000;101.23832;50.00000;40.00000;1
 126.91700; 6.93000;101.23832;50.00000;40.00000;1
 127.11200; 6.94000;101.23832;50.00000;40.00000;1
 127.29800; 6.95000;101.23832;50.00000;40.00000;1
 127.47900; 6.96000;101.23832;50.00000;40.00000;1
 127.67600; 6.97000;101.23832;50.00000;40.00000;1
 127.85800; 6.98000;101.23832;50.00000;40.00000;1
 128.06100; 6.99000;101.23832;50.00000;40.00000;1
 128.24699; 7.00000;101.23832;50.00000;40.00000;1
 128.43100; 7.01000;101.23832;50.00000;40.00000;1
 128.62700; 7.02000;101.23832;50.00000;40.00000;1
 128.81500; 7.03000;101.23832;50.00000;40.00000;1
 129.01100; 7.04000;101.23832;50.00000;40.00000;1
 129.19299; 7.05000;101.23832;50.00000;40.00000;1
 129.37700; 7.06000;101.23832;50.00000;40.00000;1
 129.57100; 7.07000;101.23832;50.00000;40.00000;1
 129.76100; 7.08000;101.23832;50.00000;40.00000;1
 129.95700; 7.09000;101.23832;50.00000;40.00000;1
 130.14200; 7.10000;101.23832;50.00000;40.00000;1
 130.33800; 7.11000;101.23832;50.00000;40.00000;1
 130.52499; 7.12000;101.23832;50.00000;40.00000;1
 130.71899; 7.13000;101.23832;50.00000;40.00000;1
 130.90199; 7.14000;101.23832;50.00000;40.00000;1
 131.09399; 7.15000;101.23832;50.00000;40.00000;1
 131.27901; 7.16000;101.23832;50.00000;40.00000;1
 131.47301; 7.17000;101.23832;50.00000;40.00000;1
 131.66901; 7.18000;101.23832;50.00000;40.00000;1
 131.85300; 7.19000;101.23832;50.00000;40.00000;1
 132.04300; 7.20000;101.28505;50.00000;40.00000;1
 132.23900; 7.21000;101.28505;50.00000;40.00000;1
 132.42900; 7.22000;101.28505;50.00000;40.00000;1
 132.61099; 7.23000;101.28505;50.00000;40.00000;1
 132.80400; 7.24000;101.28505;50.00000;40.00000;1
 132.98900; 7.25000;101.28505;50.00000;40.00000;1
 133.18100; 7.26000;101.28505;50.00000;40.00000;1
 133.37500; 7.27000;101.28505;50.00000;40.00000;1
 133.56400; 7.28000;101.28505;50.00000;40.00000;1
 133.74800; 7.29000;101.28505;50.00000;40.00000;1
 133.94501; 7.30000;101.28505;50.00000;40.00000;1
 134.11600; 7.31000;101.28505;50.00000;40.00000;1
 134.30800; 7.32000;101.28505;50.00000;40.00000;1
 134.49600; 7.33000;101.28505;50.00000;40.00000;1
 134.69400; 7.34000;101.28505;50.00000;40.00000;1
 134.88901; 7.35000;101.28505;50.00000;40.00000;1
 135.08200; 7.36000;101.28505;50.00000;40.00000;1
 135.26199; 7.37000;101.28505;50.00000;40.00000;1
 135.44701; 7.38000;101.28505;50.00000;40.00000;1
 135.64101; 7.39000;101.28505;50.00000;40.00000;1
 135.83099; 7.40000;101.28505;50.00000;40.00000;1
 136.02600; 7.41000;101.28505;50.00000;40.00000;1
 136.20799; 7.42000;101.28505;50.00000;40.00000;1
 136.39799; 7.43000;101.28505;50.00000;40.00000;1
 136.59200; 7.44000;101.28505;50.00000;40.00000;1
 136.77000; 7.45000;101.28505;50.00000;40.00000;1
 136.96600; 7.46000;101.28505;50.00000;40.00000;1
 137.15300; 7.47000;101.28505;50.00000;40.00000;1
 137.34100; 7.48000;101.28505;50.00000;40.00000;1
 137.53400; 7.49000;101.28505;50.00000;40.00000;1
 137.71899; 7.50000;101.28505;50.00000;40.00000;1
 137.91000; 7.51000;101.28505;50.00000;40.00000;1
 138.08501; 7.52000;101.28505;50.00000;40.00000;1
 138.28799; 7.53000;101.28505;50.00000;40.00000;1
 138.47200; 7.54000;101.28505;50.00000;40.00000;1
 138.66100; 7.55000;101.28505;50.00000;40.00000;1
 138.85300; 7.56000;101.28505;50.00000;40.00000;1
 139.03600; 7.57000;101.28505;50.00000;40.00000;1
 139.22200; 7.58000;101.28505;50.00000;40.00000;1
 139.40601; 7.59000;101.28505;50.00000;40.00000;1
 139.60300; 7.60000;101.28505;50.00000;40.00000;1
 139.78400; 7.61000;101.28505;50.00000;40.00000;1
 139.97600; 7.62000;101.28505;50.00000;40.00000;1
 140.16800; 7.63000;101.28505;50.00000;40.00000;1
 140.35300; 7.64000;101.28505;50.00000;40.00000;1
 140.54401; 7.65000;101.28505;50.00000;40.00000;1
 140.72600; 7.66000;101.28505;50.00000;40.00000;1
 140.92599; 7.67000;101.28505;50.00000;40.00000;1
 141.10300; 7.68000;101.28505;50.00000;40.00000;1
 141.28999; 7.69000;101.28505;50.00000;40.00000;1
 141.48900; 7.70000;101.28505;50.00000;40.00000;1
 141.66800; 7.71000;101.28505;50.00000;40.00000;1
 141.85699; 7.72000;101.28505;50.00000;40.00000;1
 142.04201; 7.73000;101.28505;50.00000;40.00000;1
 142.23900; 7.74000;101.28505;50.00000;40.00000;1
 142.42300; 7.75000;101.28505;50.00000;40.00000;1
 142.62000; 7.76000;101.28505;50.00000;40.00000;1
 142.80901; 7.77000;101.28505;50.00000;40.00000;1
 142.98199; 7.78000;101.28505;50.00000;40.00000;1
 143.17500; 7.79000;101.28505;50.00000;40.00000;1
 143.36099; 7.80000;101.28505;50.00000;40.00000;1
 143.55099; 7.81000;101.28505;50.00000;40.00000;1
 143.73801; 7.82000;101.28505;50.00000;40.00000;1
 143.92101; 7.83000;101.28505;50.00000;40.00000;1
 144.10300; 7.84000;101.28505;50.00000;40.00000;1
 144.29100; 7.85000;101.28505;50.00000;40.00000;1
 144.48399; 7.86000;101.28505;50.00000;40.00000;1
 144.66400; 7.87000;101.28505;50.00000;40.00000;1
 144.85800; 7.88000;101.28505;50.00000;40.00000;1
 145.04300; 7.89000;101.28505;50.00000;40.00000;1
 145.21800; 7.90000;101.28505;50.00000;40.00000;1
 145.41600; 7.91000;101.28505;50.00000;40.00000;1
 145.59500; 7.92000;101.28505;50.00000;40.00000;1
 145.79100; 7.93000;101.28505;50.00000;40.00000;1
 145.96899; 7.94000;101.28505;50.00000;40.00000;1
 146.16200; 7.95000;101.28505;50.00000;40.00000;1
 146.34599; 7.96000;101.28505;50.00000;40.00000;1
 146.53300; 7.97000;101.28505;50.00000;40.00000;1
 146.72900; 7.98000;101.28505;50.00000;40.00000;1
 146.90100; 7.99000;101.28505;50.00000;40.00000;1
 147.09200; 8.00000;101.28505;50.00000;40.00000;1
 147.27100; 8.01000;101.28505;50.00000;40.00000;1
 147.45500; 8.02000;101.28505;50.00000;40.00000;1
 147.64500; 8.03000;101.28505;50.00000;40.00000;1
 147.83099; 8.04000;101.28505;50.00000;40.00000;1
 148.02299; 8.05000;101.28505;50.00000;40.00000;1
 148.20300; 8.06000;101.28505;50.00000;40.00000;1
 148.38200; 8.07000;101.28505;50.00000;40.00000;1
 148.57100; 8.08000;101.28505;50.00000;40.00000;1
 148.77100; 8.09000;101.28505;50.00000;40.00000;1
 148.95300; 8.10000;101.28505;50.00000;40.00000;1
 149.13300; 8.11000;101.28505;50.00000;40.00000;1
 149.31900; 8.12000;101.28505;50.00000;40.00000;1
 149.51199; 8.13000;101.28505;50.00000;40.00000;1
 149.68700; 8.14000;101.28505;50.00000;40.00000;1
 149.87300; 8.15000;101.28505;50.00000;40.00000;1
 150.06000; 8.16000;101.28505;50.00000;40.00000;1
 150.23801; 8.17000;101.28505;50.00000;40.00000;1
 150.43500; 8.18000;101.28505;50.00000;40.00000;1
 150.62601; 8.19000;101.28505;50.00000;40.00000;1
 150.80299; 8.20000;101.28505;50.00000;40.00000;1
 150.99200; 8.21000;101.28505;50.00000;40.00000;1
 151.17400; 8.22000;101.28505;50.00000;40.00000;1
 151.36301; 8.23000;101.28505;50.00000;40.00000;1
 151.55099; 8.24000;101.28505;50.00000;40.00000;1
 151.73801; 8.25000;101.28505;50.00000;40.00000;1
 151.91400; 8.26000;101.28505;50.00000;40.00000;1
 152.10300; 8.27000;101.28505;50.00000;40.00000;1
 152.28200; 8.28000;101.28505;50.00000;40.00000;1
 152.46899; 8.29000;101.28505;50.00000;40.00000;1
 152.65300; 8.30000;101.28505;50.00000;40.00000;1
 152.83600; 8.31000;101.28505;50.00000;40.00000;1
 153.01401; 8.32000;101.28505;50.00000;40.00000;1
 153.21100; 8.33000;101.28505;50.00000;40.00000;1
 153.38300; 8.34000;101.28505;50.00000;40.00000;1
 153.58200; 8.35000;101.28505;50.00000;40.00000;1
 153.75700; 8.36000;101.28505;50.00000;40.00000;1
 153.93300; 8.37000;101.28505;50.00000;40.00000;1
 154.12000; 8.38000;101.28505;50.00000;40.00000;1
 154.32700; 8.39000;101.28505;50.00000;40.00000;1
 154.48599; 8.40000;101.28505;50.00000;40.00000;1
 154.66800; 8.41000;101.28505;50.00000;40.00000;1
 154.86501; 8.42000;101.28505;50.00000;40.00000;1
 155.04800; 8.43000;101.28505;50.00000;40.00000;1
 155.23199; 8.44000;101.28505;50.00000;40.00000;1
 155.40100; 8.45000;101.28505;50.00000;40.00000;1
 155.59200; 8.46000;101.28505;50.00000;40.00000;1
 155.77600; 8.47000;101.28505;50.00000;40.00000;1
 155.96700; 8.48000;101.28505;50.00000;40.00000;1
 156.14900; 8.49000;101.28505;50.00000;40.00000;1
 156.32899; 8.50000;101.28505;50.00000;40.00000;1
 156.51801; 8.51000;101.28505;50.00000;40.00000;1
 156.69600; 8.52000;101.28505;50.00000;40.00000;1
 156.86700; 8.53000;101.28505;50.00000;40.00000;1
 157.05800; 8.54000;101.28505;50.00000;40.00000;1
 157.23801; 8.55000;101.28505;50.00000;40.00000;1
 157.41701; 8.56000;101.28505;50.00000;40.00000;1
 157.60100; 8.57000;101.28505;50.00000;40.00000;1
 157.77800; 8.58000;101.28505;50.00000;40.00000;1
 157.96100; 8.59000;101.28505;50.00000;40.00000;1
 158.13800; 8.60000;101.28505;50.00000;40.00000;1
 158.32899; 8.61000;101.28505;50.00000;40.00000;1
 158.50700; 8.62000;101.28505;50.00000;40.00000;1
 158.68800; 8.63000;101.28505;50.00000;40.00000;1
 158.88100; 8.64000;101.28505;50.00000;40.00000;1
 159.04900; 8.65000;101.28505;50.00000;40.00000;1
 159.22701; 8.66000;101.28505;50.00000;40.00000;1
 159.42700; 8.67000;101.28505;50.00000;40.00000;1
 159.59900; 8.68000;101.28505;50.00000;40.00000;1
 159.78700; 8.69000;101.28505;50.00000;40.00000;1
 159.97099; 8.70000;101.28505;50.00000;40.00000;1
 160.14600; 8.71000;101.28505;50.00000;40.00000;1
 160.32899; 8.72000;101.28505;50.00000;40.00000;1
 160.50500; 8.73000;101.28505;50.00000;40.00000;1
 160.68201; 8.74000;101.28505;50.00000;40.00000;1
 160.86800; 8.75000;101.28505;50.00000;40.00000;1
 161.03200; 8.76000;101.28505;50.00000;40.00000;1
 161.22701; 8.77000;101.28505;50.00000;40.00000;1
 161.41299; 8.78000;101.28505;50.00000;40.00000;1
 161.58600; 8.79000;101.28505;50.00000;40.00000;1
 161.77100; 8.80000;101.28505;50.00000;40.00000;1
 161.95100; 8.81000;101.28505;50.00000;40.00000;1
 162.12801; 8.82000;101.28505;50.00000;40.00000;1
